the_geom,address,allzoning1,allzoning2,appbbl,appdate,areasource,assessland,assesstot,bbl,bldgarea,bldgclass,bldgdepth,bldgfront,block,borocode,bsmtcode,builtcode,builtfar,cb2010,cd,comarea,commfar,condono,council,ct2010,easements,edesignum,exemptland,exempttot,ext,facilfar,factryarea,firecomp,garagearea,healtharea,histdist,irrlotcode,landmark,landuse,lot,lotarea,lotdepth,lotfront,lottype,ltdheight,numbldgs,numfloors,officearea,otherarea,overlay1,overlay2,ownername,ownertype,plutomapid,policeprct,proxcode,resarea,residfar,retailarea,sanborn,schooldist,spdist1,spdist2,splitzone,strgearea,taxmap,tract2010,unitsres,unitstotal,version,xcoord,ycoord,yearalter1,yearalter2,yearbuilt,zipcode,zmcode,zonedist1,zonedist2,zonedist3,zonedist4,zonemap
0106000020E610000001000000010300000001000000050000004FD03D3DED7C52C06C2BB0D02C5E444046176D81F37C52C0FF244F9F2B5E4440D0BCF9B3F37C52C018E1B8F92D5E44401440C96FED7C52C05ACF182B2F5E44404FD03D3DED7C52C06C2BB0D02C5E4440,378 MC GUINNESS BLVD,M1-1,,0,,7,1326,65157,3024970004,5280,C4,60,22,2497,3,2,,2.11,2012,301,1320,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,02,4,2500,100,25,5,,1,4,0,0,,,FIDELITY TAX SERVICES,P,1,94,0,3960,0,1320,304 048,14,,,N,0,30901,0579,6,8,15v1,997503,207337,0,0,1931,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000F6714C0EED7C52C040942EA12A5E44407B517B52F37C52C04F74CC6F295E444046176D81F37C52C0FF244F9F2B5E44404FD03D3DED7C52C06C2BB0D02C5E4440F6714C0EED7C52C040942EA12A5E4440,376 MC GUINNESS BLVD,M1-1,,0,,7,11794,27044,3024970003,1900,B9,38,25,2497,3,2,,0.76,2012,301,0,1,0,33,579,0,,1610,1610,,2.4,0,E238,0,300,,N,,01,3,2500,100,25,5,,2,2,0,0,,,"ASENCIO, CARLOS",P,1,94,3,1900,0,0,304 048,14,,,N,0,30901,0579,2,2,15v1,997506,207312,2004,0,1931,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000006000000632B90DEEC7C52C0E8784B68285E4440EEBCCCF7EF7C52C096BA4AD1275E4440DE67BF22F37C52C07F9BEA36275E44407B517B52F37C52C04F74CC6F295E4440F6714C0EED7C52C040942EA12A5E4440632B90DEEC7C52C0E8784B68285E4440,374 MC GUINNESS BLVD,M1-1,,0,,7,35550,61650,3024970002,1550,E9,62,25,2497,3,5,,0.62,2012,301,1550,1,0,33,579,0,,0,0,,2.4,1550,E238,0,300,,N,,06,2,2500,100,25,5,,1,1,0,0,,,MULLANEY JOHN,,1,94,0,0,0,0,304 048,14,,,N,0,30901,0579,0,1,15v1,997509,207287,0,0,1986,11222,,M1-1,,,,13a
0106000020E6100000010000000103000000010000000500000048128BC4EF7C52C07680666E255E444014847DEFF27C52C0906C06D4245E4440DE67BF22F37C52C07F9BEA36275E4440EEBCCCF7EF7C52C096BA4AD1275E444048128BC4EF7C52C07680666E255E4440,372 MC GUINNESS BLVD,M1-1,,0,,7,16200,19800,3024970001,0,Z9,0,0,2497,3,5,,0,2012,301,0,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,,1,1250,50,25,5,,1,0,0,0,,,CARL DRUCKER,,1,94,0,0,0,0,304 048,14,,,N,0,30901,0579,0,0,15v1,997486,207258,0,0,0,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000A1461FE4ED7C52C03391F9441E5E4440425A6E5AF27C52C07E418F691D5E4440D313A793F27C52C061853AC81F5E4440BAD57C12EE7C52C01A30AEA4205E4440A1461FE4ED7C52C03391F9441E5E4440,370 MC GUINNESS BLVD,M1-1,,0,,7,6400,17690,3025060008,1800,B9,36,25,2506,3,1,E,1,2028,301,0,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,01,8,1800,72,25,3,,1,2,0,0,,,LEONARD ITWAR,,1,94,2,1800,0,0,304 048,14,,,N,0,30901,0579,2,2,15v1,997507,207177,0,0,1899,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000006000000A2E3C589ED7C52C0B525CFFD1B5E44409B7BCC22F27C52C0F610B91B1B5E4440425A6E5AF27C52C07E418F691D5E4440A1461FE4ED7C52C03391F9441E5E44409397ECB6ED7C52C0F582A74D1E5E4440A2E3C589ED7C52C0B525CFFD1B5E4440,368 MC GUINNESS BLVD,M1-1,,0,,7,30600,80550,3025060007,1875,E9,75,25,2506,3,5,,1,2028,301,1875,1,0,33,579,0,,0,0,,2.4,1875,E238,0,300,,N,,06,7,1875,75,25,5,,1,1,0,0,,,LAUREL HILL REALTY CO,,1,94,0,0,0,0,304 048,14,,,N,0,30901,0579,0,1,15v1,997512,207151,0,0,1931,11222,,M1-1,,,,13a
0106000020E6100000010000000103000000010000000600000070F2A9C2EB7C52C0AC4082221A5E44408455A9EEF17C52C0099B03F3185E44409B7BCC22F27C52C0F610B91B1B5E4440A2E3C589ED7C52C0B525CFFD1B5E4440CDC9FAECEB7C52C09D08194D1C5E444070F2A9C2EB7C52C0AC4082221A5E4440,366 MC GUINNESS BLVD,M1-1,,0,,7,35550,250650,3025060006,4475,G9,25,25,2506,3,5,,1.79,2028,301,4475,1,0,33,579,0,,0,186975,E,2.4,0,E238,2500,300,,N,,07,6,2500,100,25,5,,1,2,625,0,,,GRILLI MARK,,1,94,0,0,0,0,304 048,14,,,N,1350,30901,0579,0,1,15v1,997529,207128,2001,0,1931,11222,,M1-1,,,,13a
0106000020E610000001000000010300000001000000060000005DF20E95EB7C52C0F36BAECC175E44401BEA826BED7C52C0DEED5172175E444090F077B6F17C52C0A404399F165E44408455A9EEF17C52C0099B03F3185E444070F2A9C2EB7C52C0AC4082221A5E44405DF20E95EB7C52C0F36BAECC175E4440,364 MC GUINNESS BLVD,M1-1,,0,,7,30600,84600,3025060005,2500,E9,100,25,2506,3,0,,1,2028,301,2500,1,0,33,579,0,,0,54000,,2.4,2500,E238,0,300,,N,,06,5,2500,100,25,5,,2,1,0,0,,,219-221 EAGLE STREEET,,1,94,3,0,0,0,304 048,14,,,N,0,30901,0579,0,1,15v1,997532,207103,0,0,2005,11222,,M1-1,,,,13a
0106000020E6100000010000000103000000010000000500000022D33C7FF17C52C09699AD55145E444090F077B6F17C52C0A404399F165E44401BEA826BED7C52C0DEED5172175E4440CFC8AE3EED7C52C0FBAEC626155E444022D33C7FF17C52C09699AD55145E4440,362 MC GUINNESS BLVD,M1-1,,0,,7,18000,42750,3025060004,1750,F9,70,25,2506,3,5,,1,2028,301,1750,1,0,33,579,0,,0,0,,2.4,1750,E238,0,300,,N,,06,4,1750,70,25,5,,1,1,0,0,,,ELLIOT B RLTY CORP,P,1,94,0,0,0,0,304 048,14,,,N,0,30901,0579,0,1,15v1,997520,207076,0,0,1970,11222,,M1-1,,,,13a
0106000020E610000001000000010300000001000000090000006E87F3E1EA7C52C0D66307A10E5E4440B8AF64B8EC7C52C03A9E87460E5E4440CAAE5EE8EC7C52C037BC6DBB105E4440FE9FE314F17C52C027BD2EEE0F5E444022D33C7FF17C52C09699AD55145E4440CFC8AE3EED7C52C0FBAEC626155E44401BEA826BED7C52C0DEED5172175E44405DF20E95EB7C52C0F36BAECC175E44406E87F3E1EA7C52C0D66307A10E5E4440,358 MC GUINNESS BLVD,M1-1,,0,,7,84150,360450,3025060002,10000,F9,70,50,2506,3,5,,1.54,2028,301,10000,1,0,33,579,0,,0,0,,2.4,10000,E238,0,300,,Y,,06,2,6500,100,50,4,,2,2,0,0,,,ELLIOT B RLTY CORP,,1,94,0,0,0,0,304 048,14,,,N,0,30901,0579,0,1,15v1,997549,207041,2009,0,1931,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000B8AF64B8EC7C52C03A9E87460E5E4440D76AC9D9F07C52C002078F7B0D5E4440FE9FE314F17C52C027BD2EEE0F5E4440CAAE5EE8EC7C52C037BC6DBB105E4440B8AF64B8EC7C52C03A9E87460E5E4440,356 MC GUINNESS BLVD,M1-1,,0,,7,46875,61824,3025060001,3750,S4,50,25,2506,3,5,,2.14,2028,301,1250,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,04,1,1750,70,25,3,,1,3,0,0,,,MAYA ESTATE LLC,,1,94,0,2500,0,1250,304 048,14,,,N,0,30901,0579,4,5,15v1,997530,207000,2011,0,1931,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000D37EC6D7EA7C52C0B31D5543075E444020679A2CF07C52C08141CE3C065E4440EF1D075FF07C52C0CB8B0394085E4440919D330AEB7C52C072A88B9A095E4440D37EC6D7EA7C52C0B31D5543075E4440,354 MC GUINNESS BLVD,M1-1,,0,,7,47270,62522,3025140008,4125,S4,55,25,2514,3,5,,1.83,2027,301,1375,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,04,8,2250,90,25,3,,1,3,0,0,,,MUMTAZ MOHAMMAD,,1,94,2,2750,0,1375,304 047,14,,,N,0,30901,0579,4,5,15v1,997551,206920,0,0,1931,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000466BBFA6EA7C52C05A73A3FC045E4440176B91FBEF7C52C0D5A81CF6035E444020679A2CF07C52C08141CE3C065E4440D37EC6D7EA7C52C0B31D5543075E4440466BBFA6EA7C52C05A73A3FC045E4440,352 MC GUINNESS BLVD,M1-1,,0,,7,1121,54726,3025140007,4125,C2,55,25,2514,3,5,,1.83,2027,301,0,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,02,7,2250,90,25,5,,1,3,0,0,,,"ANCHUNDIA, CARLOS",,1,94,3,4125,0,0,304 047,14,,,N,0,30901,0579,6,6,15v1,997555,206895,0,0,1931,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000936B6476EA7C52C0054B03BE025E4440AC9D37CBEF7C52C094927CB7015E4440176B91FBEF7C52C0D5A81CF6035E4440466BBFA6EA7C52C05A73A3FC045E4440936B6476EA7C52C0054B03BE025E4440,348 MC GUINNESS BLVD,M1-1,,0,,7,8990,22552,3025140006,2625,C0,35,25,2514,3,2,,1.17,2027,301,0,1,0,33,579,0,,1610,1610,,2.4,0,E238,0,300,,N,,02,6,2250,90,25,5,,1,3,0,0,,,OWCZARZ HENRYK,,1,94,3,2625,0,0,304 047,14,,,N,0,30901,0579,3,3,15v1,997558,206870,0,0,1931,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000077F4FABEC7C52C001346705265E444048128BC4EF7C52C07680666E255E4440EEBCCCF7EF7C52C096BA4AD1275E4440632B90DEEC7C52C0E8784B68285E4440077F4FABEC7C52C001346705265E4440,209 EAGLE STREET,M1-1,,0,,7,5447,13584,3024970052,1092,A9,28,25,2497,3,1,E,0.87,2012,301,0,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,01,52,1250,25,50,5,,1,2,0,0,,,"STOCKLIN, BRIAN",,1,94,1,1092,0,0,304 048,14,,,N,0,30901,0579,1,1,15v1,997539,207265,0,0,1899,11222,,M1-1,,,,13a
0106000020E610000001000000010300000001000000060000007E868B44EA7C52C09A4BA26D005E44401AA8361EEB7C52C091B8C443005E4440B1CE5C99EF7C52C052771A67FF5D4440AC9D37CBEF7C52C094927CB7015E4440936B6476EA7C52C0054B03BE025E44407E868B44EA7C52C09A4BA26D005E4440,346 MC GUINNESS BLVD,M1-1,,0,,7,913,49491,3025140005,3750,C2,50,25,2514,3,5,,1.67,2027,301,0,1,0,33,579,0,,913,5020,,2.4,0,E238,0,300,,N,,02,5,2250,90,25,5,,1,3,0,0,,,SANTIAGO JOSE,P,1,94,3,3750,0,0,304 047,14,,,N,0,30901,0579,6,6,15v1,997561,206844,0,0,1931,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000016585EEEA7C52C0BBFE0D0DFE5D44409A93AD69EF7C52C07EFA6430FD5D4440B1CE5C99EF7C52C052771A67FF5D44401AA8361EEB7C52C091B8C443005E4440016585EEEA7C52C0BBFE0D0DFE5D4440,344 MC GUINNESS BLVD,M1-1,,0,,7,1079,54726,3025140004,3900,C2,52,25,2514,3,5,,2.08,2027,301,0,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,02,4,1875,75,25,5,,1,3,0,0,,,344 MC GUINNESS BOULE,,1,94,3,3900,0,0,304 047,14,,,N,0,30901,0579,6,6,15v1,997557,206818,0,0,1931,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000B1296CBFEA7C52C0ED3050DDFB5D4440BF47933AEF7C52C0D468A800FB5D44409A93AD69EF7C52C07EFA6430FD5D4440016585EEEA7C52C0BBFE0D0DFE5D4440B1296CBFEA7C52C0ED3050DDFB5D4440,342 MC GUINNESS BLVD,M1-1,,0,,7,956,62976,3025140003,3900,C2,52,25,2514,3,5,,2.08,2027,301,0,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,02,3,1875,75,25,5,,1,3,0,0,,,342 MCGUINNESS LLC,,1,94,3,3900,0,0,304 047,14,,,N,0,30901,0579,6,6,15v1,997560,206794,2014,0,1931,11222,,M1-1,,,,13a
0106000020E6100000010000000103000000010000000500000036B61D90EA7C52C02BCB29ABF95D44405B50450BEF7C52C008E480CEF85D4440BF47933AEF7C52C0D468A800FB5D4440B1296CBFEA7C52C0ED3050DDFB5D444036B61D90EA7C52C02BCB29ABF95D4440,340 MC GUINNESS BLVD,M1-1,,0,,7,1023,49491,3025140002,5200,C2,52,25,2514,3,5,,2.77,2027,301,0,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,02,2,1875,75,25,5,,1,3,0,0,,,"STOLARCZYK, ARTUR",,1,94,3,5200,0,0,304 047,14,,,N,0,30901,0579,6,6,15v1,997564,206769,0,0,1930,11222,,M1-1,,,,13a
0106000020E6100000010000000103000000010000000500000089EDC05DEA7C52C0EA13A454F75D444081ACE6D8EE7C52C079FBF277F65D44405B50450BEF7C52C008E480CEF85D444036B61D90EA7C52C02BCB29ABF95D444089EDC05DEA7C52C0EA13A454F75D4440,338 MC GUINNESS BLVD,M1-1,,0,,7,18900,128250,3025140001,1875,K1,75,25,2514,3,5,,1,2027,301,1875,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,05,1,1875,75,25,3,,1,1,0,0,,,LUCA AND JERRY REALTY,,1,94,0,0,0,1875,304 047,14,,,N,0,30901,0579,0,1,15v1,997567,206744,0,0,1975,11222,,M1-1,,,,13a
0106000020E610000001000000010300000001000000050000007A01ABE9E87C52C0EC8D36FCEF5D444083AB0366EE7C52C08B256CEFEE5D4440FA75B99CEE7C52C06631995EF15D44404A63CB1DE97C52C05CCDE46BF25D44407A01ABE9E87C52C0EC8D36FCEF5D4440,336 MC GUINNESS BLVD,M1-1,,0,,7,1992,83391,3025240008,6750,S9,90,25,2524,3,5,,2.96,2026,301,2250,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,04,8,2280,90,25.33,3,,1,4,0,0,,,336 MCGUINNESS LLC,,1,94,0,4500,0,2250,304 047,14,,,N,0,30901,0579,6,8,15v1,997583,206662,0,0,1928,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000256812BBE87C52C0F336B2CEED5D444050B92B35EE7C52C02BDA53C2EC5D444083AB0366EE7C52C08B256CEFEE5D44407A01ABE9E87C52C0EC8D36FCEF5D4440256812BBE87C52C0F336B2CEED5D4440,334 MC GUINNESS BLVD,M1-1,,0,,7,764,59923,3025240007,5427,C1,55,24.67,2524,3,5,,2.44,2026,301,0,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,02,7,2220,90,24.67,5,,1,4,0,0,,,HEDYGUS REALTY LLC,,1,94,0,5427,0,0,304 047,14,,,N,0,30901,0579,8,8,15v1,997586,206636,0,0,1931,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000007000000664D3F58E87C52C0C64B4130E95D44408CDBD12EE97C52C0DA4A3007E95D4440881BD302E97C52C01A8DC6F8E65D444003AA769FED7C52C0B16FCB16E65D444050B92B35EE7C52C02BDA53C2EC5D4440256812BBE87C52C0F336B2CEED5D4440664D3F58E87C52C0C64B4130E95D4440,324 MC GUINNESS BLVD,M1-1,,0,,7,63450,241650,3025240004,4500,G9,35,75,2524,3,5,,0.71,2026,301,4500,1,0,33,579,0,,0,0,,2.4,0,E238,2300,300,,Y,,07,4,6375,90,75,5,,1,2,2200,0,,,"330 MCGUINESS, LLC",P,1,94,0,0,0,0,304 047,14,,,N,0,30901,0579,0,1,15v1,997590,206588,1993,2001,1931,11222,,M1-1,,,,13a
0106000020E610000001000000010300000001000000090000003D86089EE77C52C00C35B046305E4440CF1ED388EA7C52C0A85437B82F5E44406B7C5AF8EB7C52C05FE491722F5E44401440C96FED7C52C05ACF182B2F5E4440E24CBF9EED7C52C0AEE8CB5A315E4440B91710CCED7C52C09E16D676335E44404FA7AA33EE7C52C0FEFCA649385E444030725361E87C52C01F18555E395E44403D86089EE77C52C00C35B046305E4440,188 DUPONT STREET,M1-1,,0,,7,121500,175050,3024970010,10000,F9,100,100,2497,3,5,,1,2012,301,10000,1,0,33,579,0,,0,0,,2.4,10000,E238,0,300,,N,,06,10,10000,100,100,5,,1,1,0,0,,,"SCANLON, KATHLEEN M",,1,94,0,0,0,0,304 048,14,,,N,0,30901,0579,0,1,15v1,997597,207414,0,0,1952,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000007000000CDC9FAECEB7C52C09D08194D1C5E4440A2E3C589ED7C52C0B525CFFD1B5E44409397ECB6ED7C52C0F582A74D1E5E4440A1461FE4ED7C52C03391F9441E5E4440BAD57C12EE7C52C01A30AEA4205E44403EA7D348EC7C52C096E7F700215E4440CDC9FAECEB7C52C09D08194D1C5E4440,210 EAGLE STREET,M1-1,,0,,7,4188,11694,3025060009,1304,A9,20,23,2506,3,2,E,0.93,2028,301,0,1,0,33,579,0,,1610,1610,,2.4,0,E238,0,300,,N,,01,9,1400,50,28,5,,1,2,0,0,,,MANUEL RODRIGUEZ,,1,94,2,1304,0,0,304 048,14,,,N,0,30901,0579,1,1,15v1,997562,207172,0,0,1899,11222,,M1-1,,,,13a
0106000020E610000001000000010300000001000000050000002869DB72E87C52C0BECC333EE05D444081E62C09ED7C52C0E579A264DF5D444003AA769FED7C52C0B16FCB16E65D4440881BD302E97C52C01A8DC6F8E65D44402869DB72E87C52C0BECC333EE05D4440,318 MC GUINNESS BLVD,M1-1,,0,,7,46800,47250,3025240001,0,G7,55,0,2524,3,5,,0,2026,301,0,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,10,1,5625,75,75,3,,1,1,0,0,,,"330 MCGUINESS, LLC",P,1,94,0,0,0,0,304 047,14,,,N,0,30901,0579,0,0,15v1,997595,206512,0,0,1965,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000008000000AFCDDE33EB7C52C0B134E04C265E4440077F4FABEC7C52C001346705265E4440632B90DEEC7C52C0E8784B68285E4440F6714C0EED7C52C040942EA12A5E44404FD03D3DED7C52C06C2BB0D02C5E44401440C96FED7C52C05ACF182B2F5E44406B7C5AF8EB7C52C05FE491722F5E4440AFCDDE33EB7C52C0B134E04C265E4440,211 EAGLE STREET,M1-1,,0,,7,20700,20700,3024970051,0,G7,0,0,2497,3,5,,0,2012,301,0,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,10,51,2500,100,25,5,,0,0,0,0,,,"IALENTI, VERA/TRUSTEE",,1,94,0,0,0,0,304 048,14,,,N,0,30901,0579,0,0,15v1,997573,207308,0,0,0,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000E1AC9D67E67C52C01F8C16DAD85D44405AD86254EC7C52C0C9D605B9D75D44406F6A8186EC7C52C02C307111DA5D444005EA6699E67C52C0985C7637DB5D4440E1AC9D67E67C52C01F8C16DAD85D4440,316 MC GUINNESS BLVD,M1-1,,0,,7,1218,65158,3025340008,5750,S9,50,25,2534,3,5,,2.3,2025,301,2000,1,0,33,579,0,,0,0,,2.4,0,E238,1000,300,,N,,04,8,2500,100,25,3,,2,3,0,0,,,LUCA & JERRY'S REALTY,,1,94,2,3750,0,1000,304 047,14,,,N,0,30901,0579,4,6,15v1,997622,206404,0,0,1931,11222,,M1-1,,,,13a
0106000020E610000001000000010300000001000000050000000A2ACA39E67C52C0FFD6C3ACD65D4440C098E025EC7C52C02611D48BD55D44405AD86254EC7C52C0C9D605B9D75D4440E1AC9D67E67C52C01F8C16DAD85D44400A2ACA39E67C52C0FFD6C3ACD65D4440,314 MC GUINNESS BLVD,M1-1,,0,,7,25650,112950,3025340007,2200,G9,88,25,2534,3,5,,0.88,2025,301,2200,1,0,33,579,0,,0,0,,2.4,0,E238,2200,300,,N,,07,7,2500,100,25,5,,1,1,0,0,,,MCGUINNESS PROPERTIES,,1,94,0,0,0,0,304 047,14,,,N,0,30901,0579,0,1,15v1,997625,206379,0,0,1961,11222,,M1-1,,,,13a
0106000020E610000001000000010300000001000000080000006BCFAA2AEA7C52C061504A12185E4440A6298044EA7C52C03052540D185E44405DF20E95EB7C52C0F36BAECC175E444070F2A9C2EB7C52C0AC4082221A5E4440CDC9FAECEB7C52C09D08194D1C5E44403EA7D348EC7C52C096E7F700215E44404CA30BDEEA7C52C0D5918641215E44406BCFAA2AEA7C52C061504A12185E4440,212 EAGLE STREET,M1-1,,0,,7,6010,14106,3025060010,1350,A9,25,25,2506,3,1,E,0.54,2028,301,0,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,01,10,2500,100,25,5,,1,2,0,0,,,HUSSAIN ALAMDAR,,1,94,2,1350,0,0,304 048,14,,,N,0,30901,0579,1,1,15v1,997592,207150,0,0,1899,11222,,M1-1,,,,13a
0106000020E610000001000000010300000001000000050000008DF2310BE67C52C08DA03076D45D44407BDC98F6EB7C52C020F86255D35D4440C098E025EC7C52C02611D48BD55D44400A2ACA39E67C52C0FFD6C3ACD65D44408DF2310BE67C52C08DA03076D45D4440,312 MC GUINNESS BLVD,M1-1,,0,,7,20700,20700,3025340006,0,G7,0,0,2534,3,5,,0,2025,301,0,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,10,6,2500,100,25,5,,0,0,0,0,,,YEHUDA YALOZ,P,1,94,0,0,0,0,304 047,14,,,N,0,30901,0579,0,0,15v1,997628,206354,0,0,0,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000006000000E078FFDBE57C52C06D7D3438D25D4440AFA910ABE57C52C0D8DA27E5CF5D4440C3040995EB7C52C01B6B9EC4CE5D44407BDC98F6EB7C52C020F86255D35D44408DF2310BE67C52C08DA03076D45D4440E078FFDBE57C52C06D7D3438D25D4440,310 MC GUINNESS BLVD,M1-1,,0,,7,81000,227700,3025340004,5000,E9,100,50,2534,3,5,,1,2025,301,5000,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,06,4,5000,100,50,5,,1,1,400,0,,,YALOZ YEHUDA,,1,94,0,0,0,0,304 047,14,,,N,4600,30901,0579,0,1,15v1,997633,206317,2006,0,1931,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000425260C4E97C52C07261D392265E4440AFCDDE33EB7C52C0B134E04C265E44406B7C5AF8EB7C52C05FE491722F5E4440CF1ED388EA7C52C0A85437B82F5E4440425260C4E97C52C07261D392265E4440,213 EAGLE STREET,M1-1,,0,,7,20700,20700,3024970050,0,G7,0,0,2497,3,5,,0,2012,301,0,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,10,50,2500,100,25,5,,1,0,0,0,,,"IALENTI, VERA/TRUSTEE",,1,94,0,0,0,0,304 048,14,,,N,0,30901,0579,0,0,15v1,997598,207311,0,0,0,11222,,M1-1,,,,13a
0106000020E6100000010000000103000000010000000500000048C40918E57C52C0BBF233E9C85D44405CBDD3FFEA7C52C0558E15C9C75D4440C3040995EB7C52C01B6B9EC4CE5D4440AFA910ABE57C52C0D8DA27E5CF5D444048C40918E57C52C0BBF233E9C85D4440,302 MC GUINNESS BLVD,M1-1,,0,,7,121500,420300,3025340001,7500,G9,100,75,2534,3,5,,1,2025,301,7500,1,0,33,579,0,,0,0,,2.4,0,E238,6500,300,,N,,07,1,7500,100,75,3,,1,1,320,0,,,302 MCGUINNESS LLC,,1,94,0,0,0,680,304 047,14,,,N,0,30901,0579,0,1,15v1,997641,206252,0,0,1931,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000FB196591E97C52C0E439ADE10E5E44406E87F3E1EA7C52C0D66307A10E5E44405DF20E95EB7C52C0F36BAECC175E4440A6298044EA7C52C03052540D185E4440FB196591E97C52C0E439ADE10E5E4440,237 FREEMAN STREET,M1-1,,0,,7,23850,95850,3025060052,2340,E3,100,23.4,2506,3,0,E,1,2028,301,2340,1,0,33,579,0,,0,0,,2.4,2340,E238,0,300,,N,,06,52,2342,100,23.42,5,,1,1,0,0,,,GB WAREHOUSE LLC,,1,94,2,0,0,0,304 048,14,,,N,0,30901,0579,0,1,15v1,997603,207047,0,0,2012,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000009000000F3F79874E77C52C07970FEE3F75D444089EDC05DEA7C52C0EA13A454F75D444036B61D90EA7C52C02BCB29ABF95D4440B1296CBFEA7C52C0ED3050DDFB5D4440016585EEEA7C52C0BBFE0D0DFE5D44401AA8361EEB7C52C091B8C443005E44407E868B44EA7C52C09A4BA26D005E44407B9B0B35E87C52C0742818D3005E4440F3F79874E77C52C07970FEE3F75D4440,229 GREEN STREET,M1-1,,0,,7,81000,356850,3025140052,9500,F9,99,50,2514,3,5,,1.9,2027,301,9500,1,0,33,579,0,,0,0,,2.4,8500,E238,0,300,,N,,06,52,5000,100,50,5,,1,2,1000,0,,,IBD REALTY LLC,P,1,94,0,0,0,0,304 047,14,,,N,0,30901,0579,0,1,15v1,997625,206789,2009,0,1968,11222,,M1-1,,,,13a
0106000020E6100000010000000103000000010000000900000007AA4C40E77C52C0571A2C02015E44407B9B0B35E87C52C0742818D3005E44407E868B44EA7C52C09A4BA26D005E4440936B6476EA7C52C0054B03BE025E4440466BBFA6EA7C52C05A73A3FC045E4440D37EC6D7EA7C52C0B31D5543075E4440919D330AEB7C52C072A88B9A095E44409A29F305E87C52C04572142F0A5E444007AA4C40E77C52C0571A2C02015E4440,238 FREEMAN STREET,M1-1,,0,,7,81000,129150,3025140010,5000,E9,100,50,2514,3,5,,1,2027,301,5000,1,0,33,579,0,,0,0,,2.4,0,E238,0,300,,N,,06,10,5000,100,50,5,,1,1,0,0,,,ARFAN ENTERPRISES INC,,1,94,0,0,0,0,304 047,14,,,N,5000,30901,0579,0,1,15v1,997627,206891,0,0,1931,11222,,M1-1,,,,13a
0106000020E610000001000000010300000001000000060000001B80EBA4E87C52C0682B275D185E4440F53625FAE87C52C067EDC84C185E44406BCFAA2AEA7C52C061504A12185E44404CA30BDEEA7C52C0D5918641215E4440F7F84458E97C52C0FE130B8C215E44401B80EBA4E87C52C0682B275D185E4440,214 EAGLE STREET,M1-1,,0,,7,6465,17690,3025060011,2625,B9,35,25,2506,3,1,E,1.05,2028,301,0,1,0,33,579,0,,1610,1610,,2.4,0,E238,0,300,,N,,01,11,2500,100,25,5,,1,2,0,0,,,FALCON JUAN,,1,94,2,2625,0,0,304 048,14,,,N,0,30901,0579,2,2,15v1,997616,207153,0,0,1899,11222,,M1-1,,,,13a
